mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_samples,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.11112484931945801,0.008525605495084413,0.0028317451477050783,0.002344874578697425,5,0.9,0.8,0.03,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.03}",0.8447653429602888,0.8916967509025271,0.8768115942028986,0.9021739130434783,0.8731884057971014,0.8777272013812588,0.01949724666380751,79
0.09956836700439453,0.007884338446124298,0.008793067932128907,0.006893941966826641,5,0.8,0.8,0.03,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 0.8, 'min_samples_split': 0.03}",0.8411552346570397,0.8989169675090253,0.8840579710144928,0.8876811594202898,0.8768115942028986,0.8777245853607492,0.01962912716198021,80
0.09945588111877442,0.0025353439925463114,0.007007169723510742,0.00859802762549415,5,0.8,0.7,0.03,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 0.7, 'min_samples_split': 0.03}",0.8483754512635379,0.8880866425992779,0.8659420289855072,0.8913043478260869,0.8913043478260869,0.8770025637000994,0.017168493574243184,81
0.10032896995544434,0.0050041470167594615,0.002536106109619141,0.002159772005740565,5,0.8,0.9,0.03,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 0.9, 'min_samples_split': 0.03}",0.8483754512635379,0.8880866425992779,0.8731884057971014,0.9021739130434783,0.8695652173913043,0.8762779260189401,0.01812843965180865,82
0.11255970001220703,0.0064438046450163,0.002040386199951172,0.0024997974885096544,5,0.9,1.0,0.03,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 1.0, 'min_samples_split': 0.03}",0.8483754512635379,0.9061371841155235,0.8768115942028986,0.8913043478260869,0.8586956521739131,0.876264845916392,0.02100160490880263,83
0.10507116317749024,0.008380858436079639,0.004375028610229492,0.00617854944821324,5,1.0,0.7,0.01,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.7, 'min_samples_split': 0.01}",0.851985559566787,0.8772563176895307,0.8840579710144928,0.9021739130434783,0.8623188405797102,0.8755585203787998,0.017403884084531474,84
0.1109848976135254,0.008982444222840872,0.0030606269836425783,0.0061212539672851575,5,1.0,1.0,0.01,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 1.0, 'min_samples_split': 0.01}",0.851985559566787,0.8808664259927798,0.8913043478260869,0.8913043478260869,0.8623188405797102,0.8755559043582901,0.015843040077054,85
0.12748274803161622,0.010072485387763152,0.004732990264892578,0.003776285905807128,5,0.8,1.0,0.03,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.03}",0.8483754512635379,0.8916967509025271,0.8695652173913043,0.8913043478260869,0.8768115942028986,0.875550672317271,0.01602986200633072,86
0.10726628303527833,0.007839659225391144,0.0028133392333984375,0.004382896917213543,5,0.8,1.0,0.01,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.01}",0.8411552346570397,0.8989169675090253,0.8659420289855072,0.9057971014492754,0.8659420289855072,0.875550672317271,0.023784568154240345,86
0.10746169090270996,0.012053852509137803,0.007867002487182617,0.007252614921885012,5,1.0,0.9,0.03,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.9, 'min_samples_split': 0.03}",0.851985559566787,0.8736462093862816,0.894927536231884,0.8913043478260869,0.8623188405797102,0.87483649871815,0.016462769005752033,88
0.10044751167297364,0.008736671723772241,0.009211921691894531,0.007816673027580224,5,0.7,0.8,0.03,"{'max_depth': 5, 'max_features': 0.7, 'max_samples': 0.8, 'min_samples_split': 0.03}",0.851985559566787,0.8953068592057761,0.8623188405797102,0.8913043478260869,0.8731884057971014,0.8748208025950923,0.016563803165579465,89
0.10783309936523437,0.0066021871001264495,0.008199596405029297,0.00803448876219935,5,1.0,1.0,0.03,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 1.0, 'min_samples_split': 0.03}",0.855595667870036,0.8736462093862816,0.8768115942028986,0.894927536231884,0.8659420289855072,0.8733846073353215,0.013021127446259604,90
0.09684286117553711,0.006586352211159462,0.006397390365600586,0.007846180285339252,5,0.7,0.7,0.03,"{'max_depth': 5, 'max_features': 0.7, 'max_samples': 0.7, 'min_samples_split': 0.03}",0.855595667870036,0.8989169675090253,0.8768115942028986,0.8768115942028986,0.8586956521739131,0.8733662951917542,0.015540913669287745,91
0.11099810600280761,0.007593856561767216,0.008254528045654297,0.007840492037827277,5,0.9,0.7,0.03,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.7, 'min_samples_split': 0.03}",0.851985559566787,0.8844765342960289,0.8768115942028986,0.8840579710144928,0.8623188405797102,0.8719300999319834,0.012794438286051124,92
0.11266331672668457,0.005907341607663838,0.000902557373046875,0.0018051147460937502,5,1.0,0.7,0.03,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.7, 'min_samples_split': 0.03}",0.851985559566787,0.8916967509025271,0.8768115942028986,0.8768115942028986,0.8586956521739131,0.8712002302098047,0.014203170153233583,93
0.1061171054840088,0.007751571319735349,0.0033599376678466798,0.00671987533569336,5,1.0,0.8,0.03,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.8, 'min_samples_split': 0.03}",0.851985559566787,0.8880866425992779,0.8731884057971014,0.8768115942028986,0.8623188405797102,0.8704782085491549,0.012377942031737164,94
0.10696272850036621,0.006536925903106898,0.008147621154785156,0.0075190093707280725,5,0.9,0.9,0.03,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.9, 'min_samples_split': 0.03}",0.8447653429602888,0.8953068592057761,0.8768115942028986,0.8731884057971014,0.8623188405797102,0.8704782085491549,0.01668319860723509,94
0.10349831581115723,0.011400617830103677,0.007040643692016601,0.007067456477367464,7,0.8,1.0,0.07,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.8592057761732852,0.8880866425992779,0.8695652173913043,0.8623188405797102,0.8659420289855072,0.869023701145817,0.010144283966678302,96
0.10314059257507324,0.005575010790671465,0.00478510856628418,0.00733057520568065,10,1.0,0.9,0.07,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.8700361010830325,0.8772563176895307,0.8586956521739131,0.8695652173913043,0.8623188405797102,0.8675744257834982,0.0064840716225329775,97
0.10900554656982422,0.008747874384620278,0.00482792854309082,0.005576861973184296,5,1.0,0.8,0.01,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.8, 'min_samples_split': 0.01}",0.851985559566787,0.8844765342960289,0.8623188405797102,0.8768115942028986,0.8586956521739131,0.8668576361638675,0.011982521957841254,98
0.11171607971191407,0.008352215531563147,0.009021139144897461,0.004705243708608905,7,1.0,1.0,0.07,"{'max_depth': 7, 'max_features': 1.0, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.855595667870036,0.8808664259927798,0.855072463768116,0.8695652173913043,0.8659420289855072,0.8654083608015487,0.009587864704391647,99
0.10046911239624023,0.0021543231194478107,0.004140996932983398,0.005414189552718544,7,0.7,0.9,0.07,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.8592057761732852,0.8844765342960289,0.8731884057971014,0.855072463768116,0.855072463768116,0.8654031287605296,0.011629770373652048,100
0.11055932044982911,0.006660064979257038,0.005202722549438476,0.0005946426148536415,10,0.8,1.0,0.07,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.8483754512635379,0.8700361010830325,0.8768115942028986,0.8695652173913043,0.8586956521739131,0.8646968032229372,0.010013771141158773,101
0.10630650520324707,0.003323323453147178,0.004531002044677735,0.002561149686194521,7,0.9,0.9,0.07,"{'max_depth': 7, 'max_features': 0.9, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.8664259927797834,0.8880866425992779,0.8695652173913043,0.8514492753623188,0.8478260869565217,0.8646706430178412,0.014379782884782267,102
0.10380940437316895,0.0029414087225577406,0.0011493206024169923,0.0015776328101350652,10,0.9,1.0,0.07,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.8483754512635379,0.8880866425992779,0.8586956521739131,0.8731884057971014,0.8478260869565217,0.8632344477580703,0.015462993848787054,103
0.10779390335083008,0.0036300880698333505,0.006576013565063476,0.0032895384716037563,7,0.9,1.0,0.07,"{'max_depth': 7, 'max_features': 0.9, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.8339350180505415,0.8844765342960289,0.8623188405797102,0.8623188405797102,0.8586956521739131,0.8603489771359808,0.016064435604668654,104
0.1008878231048584,0.006145107841204665,0.0038249015808105467,0.003267031231248231,10,0.7,0.9,0.07,"{'max_depth': 10, 'max_features': 0.7, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.851985559566787,0.8700361010830325,0.8623188405797102,0.8695652173913043,0.8478260869565217,0.8603463611154712,0.009049080776101025,105
0.10264296531677246,0.004647246485435699,0.006878519058227539,0.005702763486227965,7,0.8,0.9,0.07,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.8447653429602888,0.8700361010830325,0.8659420289855072,0.8623188405797102,0.855072463768116,0.859626955475331,0.008911651164568648,106
0.10631275177001953,0.008431162385889144,0.00861496925354004,0.006661714854626517,10,0.8,0.9,0.07,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.855595667870036,0.8736462093862816,0.8731884057971014,0.8514492753623188,0.8442028985507246,0.8596164913932924,0.011844653911071808,107
0.1084355354309082,0.007613642964549784,0.008929109573364258,0.006880560991677832,7,1.0,0.9,0.07,"{'max_depth': 7, 'max_features': 1.0, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.8628158844765343,0.8772563176895307,0.8623188405797102,0.8405797101449275,0.855072463768116,0.8596086433317638,0.011931045204708645,108
0.10287966728210449,0.0051457490414922825,0.004091310501098633,0.002144565210642887,10,0.7,1.0,0.07,"{'max_depth': 10, 'max_features': 0.7, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.855595667870036,0.8628158844765343,0.8586956521739131,0.8659420289855072,0.8514492753623188,0.858899701773662,0.005126363028644754,109
0.10519242286682129,0.008418995603703138,0.006261491775512695,0.0049014299886583155,10,1.0,1.0,0.07,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.8664259927797834,0.8880866425992779,0.855072463768116,0.8478260869565217,0.8369565217391305,0.858873541568566,0.017477385360416608,110
0.10929732322692871,0.00447490369099642,0.003354454040527344,0.005874551686186938,7,0.9,0.8,0.07,"{'max_depth': 7, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.8267148014440433,0.8844765342960289,0.8623188405797102,0.855072463768116,0.8623188405797102,0.8581802961335218,0.018576777006954204,111
0.10874786376953124,0.00883523590163642,0.005297374725341797,0.0030275486227681263,5,0.9,0.8,0.07,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.855595667870036,0.8628158844765343,0.8586956521739131,0.8514492753623188,0.8586956521739131,0.8574504264113431,0.0037773868694804913,112
0.10565176010131835,0.0043530774504547485,0.00424351692199707,0.0008026729580539502,10,1.0,0.8,0.07,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.8411552346570397,0.8844765342960289,0.855072463768116,0.8514492753623188,0.8514492753623188,0.8567205566891645,0.014635317330392415,113
0.10487165451049804,0.008472023249993993,0.0052127838134765625,0.007868713812857234,7,0.7,1.0,0.07,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.8664259927797834,0.8700361010830325,0.8659420289855072,0.822463768115942,0.8586956521739131,0.8567127086276356,0.017515496116812485,114
0.09889755249023438,0.004474531799036835,0.004369211196899414,0.0024447186470379786,5,0.7,0.8,0.07,"{'max_depth': 5, 'max_features': 0.7, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.8339350180505415,0.8808664259927798,0.8623188405797102,0.855072463768116,0.8478260869565217,0.8560037670695338,0.01557435984755619,115
0.10622138977050781,0.006942156841428973,0.00455179214477539,0.0005043533153271201,10,0.9,0.8,0.07,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.8628158844765343,0.851985559566787,0.8695652173913043,0.8478260869565217,0.8478260869565217,0.8560037670695337,0.008720238230613271,116
0.10637016296386718,0.005784224997659237,0.003049755096435547,0.0032689858716255984,5,0.9,0.9,0.07,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.8303249097472925,0.8628158844765343,0.8586956521739131,0.8623188405797102,0.8586956521739131,0.8545701878302726,0.01224667754156918,117
0.09702014923095703,0.005594471918822478,0.007723951339721679,0.006331262615356605,10,0.7,0.7,0.07,"{'max_depth': 10, 'max_features': 0.7, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.8339350180505415,0.8736462093862816,0.8623188405797102,0.8442028985507246,0.855072463768116,0.8538350860670748,0.013818665237911353,118
0.09999041557312012,0.010757042603113168,0.007208728790283203,0.006628516496457657,10,0.9,0.9,0.07,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.8267148014440433,0.8880866425992779,0.8623188405797102,0.8442028985507246,0.8478260869565217,0.8538298540260556,0.02054039933074867,119
0.08698272705078125,0.005525737649101619,0.01591486930847168,0.0008834816991535176,7,0.7,0.7,0.07,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.8411552346570397,0.8808664259927798,0.8586956521739131,0.8260869565217391,0.8623188405797102,0.8538246219850365,0.0187458225172909,120
0.09978632926940918,0.0021416910949095314,0.006640481948852539,0.008133037122644385,7,0.8,0.7,0.07,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.8194945848375451,0.8736462093862816,0.8623188405797102,0.8514492753623188,0.8586956521739131,0.8531209124679539,0.018278357138672364,121
0.1017385482788086,0.007613379647798229,0.004260349273681641,0.008035008401306469,5,0.7,1.0,0.07,"{'max_depth': 5, 'max_features': 0.7, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.8592057761732852,0.8772563176895307,0.8514492753623188,0.822463768115942,0.855072463768116,0.8530895202218385,0.017697467881404895,122
0.09986228942871093,0.0036654075855141817,0.004954004287719726,0.003622131586647315,10,0.8,0.8,0.07,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.8411552346570397,0.855595667870036,0.8586956521739131,0.8442028985507246,0.8623188405797102,0.8523936587662847,0.008268832403766715,123
0.09292049407958984,0.007439846528565948,0.007365703582763672,0.0074023321814779075,5,0.8,0.7,0.07,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.8411552346570397,0.8700361010830325,0.8768115942028986,0.8369565217391305,0.8369565217391305,0.8523831946842464,0.017380468175805186,124
0.11680316925048828,0.002561326461006424,0.006861543655395508,0.004580575691451803,5,0.8,1.0,0.07,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.8483754512635379,0.8700361010830325,0.8586956521739131,0.8478260869565217,0.8333333333333334,0.8516533249620677,0.012235482258445866,125
0.10104904174804688,0.005836582242662428,0.005614948272705078,0.0062379444440671455,5,0.8,0.9,0.07,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.851985559566787,0.8736462093862816,0.8623188405797102,0.8260869565217391,0.8442028985507246,0.8516480929210486,0.01616600433369841,126
0.09919099807739258,0.0056013317834697025,0.005925464630126953,0.0061305432598592205,5,0.7,0.9,0.07,"{'max_depth': 5, 'max_features': 0.7, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.8447653429602888,0.851985559566787,0.8695652173913043,0.8442028985507246,0.8442028985507246,0.8509443834039658,0.009766220180229454,127
0.09725770950317383,0.007729392152830129,0.0061832904815673825,0.005417854582288285,7,0.7,0.8,0.07,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.8267148014440433,0.8700361010830325,0.8695652173913043,0.8369565217391305,0.8514492753623188,0.8509443834039658,0.017287087517092008,127
0.11783885955810547,0.010714452637775465,0.0035869121551513673,0.006565224041806108,7,1.0,0.7,0.07,"{'max_depth': 7, 'max_features': 1.0, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.8447653429602888,0.8736462093862816,0.8586956521739131,0.8152173913043478,0.8623188405797102,0.8509286872809083,0.020096918271055985,129
0.10346240997314453,0.003649212220806535,0.0020853996276855467,0.004170799255371093,7,0.9,0.7,0.07,"{'max_depth': 7, 'max_features': 0.9, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.8231046931407943,0.8592057761732852,0.8659420289855072,0.8405797101449275,0.8623188405797102,0.8502302098048448,0.016139906106225524,130
0.10443215370178223,0.005999645622739972,0.004172420501708985,0.00626425892011402,7,0.7,1.0,0.1,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 1.0, 'min_samples_split': 0.1}",0.8158844765342961,0.8736462093862816,0.8623188405797102,0.8586956521739131,0.8405797101449275,0.8502249777638257,0.020193410537199315,131
0.0960766315460205,0.006355095040258293,0.007616186141967773,0.006772768623938108,10,0.8,0.7,0.07,"{'max_depth': 10, 'max_features': 0.8, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.8267148014440433,0.8700361010830325,0.8731884057971014,0.8333333333333334,0.8478260869565217,0.8502197457228066,0.01878089570066239,132
0.10456581115722656,0.008861233819662289,0.005577516555786133,0.006920540001113677,7,0.8,0.8,0.07,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.8375451263537906,0.8628158844765343,0.8623188405797102,0.8478260869565217,0.8405797101449275,0.8502171297022969,0.010624091848467035,133
0.1064650535583496,0.008289323302648878,0.0034125328063964845,0.0034596022646900507,5,1.0,0.8,0.07,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.8447653429602888,0.8772563176895307,0.8478260869565217,0.8260869565217391,0.855072463768116,0.8502014335792394,0.016567408040332958,134
0.10853219032287598,0.010261510992773927,0.00708613395690918,0.005098547035879803,7,1.0,0.8,0.07,"{'max_depth': 7, 'max_features': 1.0, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.8592057761732852,0.8700361010830325,0.8514492753623188,0.8260869565217391,0.8442028985507246,0.8501962015382201,0.014788776954341646,135
0.10199937820434571,0.0032060772667783124,0.004287099838256836,0.0021715655130726164,10,0.7,0.8,0.07,"{'max_depth': 10, 'max_features': 0.7, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.8158844765342961,0.8592057761732852,0.8586956521739131,0.8442028985507246,0.8695652173913043,0.8495108041647047,0.018651740814074898,136
0.10763683319091796,0.0006260391145714112,0.004836940765380859,0.00042424169004225343,7,1.0,0.9,0.1,"{'max_depth': 7, 'max_features': 1.0, 'max_samples': 0.9, 'min_samples_split': 0.1}",0.8411552346570397,0.8808664259927798,0.8623188405797102,0.8260869565217391,0.8369565217391305,0.84947679589808,0.01961283876261535,137
0.10990390777587891,0.00972205007171707,0.0063140869140625,0.005605313417958561,5,1.0,1.0,0.07,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.8483754512635379,0.8736462093862816,0.8514492753623188,0.8405797101449275,0.8297101449275363,0.8487521582169204,0.014536280887833755,138
0.10958323478698731,0.008940792394253275,0.011228275299072266,0.006177361080920071,5,0.9,0.7,0.07,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.8303249097472925,0.8483754512635379,0.8586956521739131,0.855072463768116,0.8478260869565217,0.8480589127818762,0.009767081349478401,139
0.09590282440185546,0.005241949964749327,0.0068741321563720705,0.006395395948077977,5,0.7,0.7,0.07,"{'max_depth': 5, 'max_features': 0.7, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.8447653429602888,0.8700361010830325,0.8623188405797102,0.8188405797101449,0.8442028985507246,0.8480327525767801,0.01769613720591819,140
0.09996051788330078,0.001119130861504652,0.0025452613830566407,0.0033283502036600145,10,1.0,0.7,0.07,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.8447653429602888,0.8808664259927798,0.8659420289855072,0.8188405797101449,0.8297101449275363,0.8480249045152515,0.022791967255407965,141
0.09823179244995117,0.004284303870894882,0.004485559463500976,0.007136678274331881,7,0.7,0.9,0.1,"{'max_depth': 7, 'max_features': 0.7, 'max_samples': 0.9, 'min_samples_split': 0.1}",0.8303249097472925,0.851985559566787,0.8623188405797102,0.8369565217391305,0.855072463768116,0.8473316590802071,0.01185805594499523,142
0.10641179084777833,0.005052676804935039,0.004076242446899414,0.005773024434009329,5,1.0,0.9,0.07,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.9, 'min_samples_split': 0.07}",0.8339350180505415,0.8772563176895307,0.8623188405797102,0.8152173913043478,0.8478260869565217,0.8473107309161303,0.02159231000530304,143
0.10084800720214844,0.00590501921782188,0.00402684211730957,0.005503267391263973,5,0.7,0.9,0.1,"{'max_depth': 5, 'max_features': 0.7, 'max_samples': 0.9, 'min_samples_split': 0.1}",0.8375451263537906,0.8664259927797834,0.8623188405797102,0.8333333333333334,0.8297101449275363,0.8458666875948309,0.015367013952089593,144
0.10365338325500488,0.007218512895296501,0.005211067199707031,0.005862445517654055,10,0.9,1.0,0.1,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 1.0, 'min_samples_split': 0.1}",0.8411552346570397,0.8772563176895307,0.8514492753623188,0.8369565217391305,0.822463768115942,0.8458562235127923,0.01825244696294277,145
0.10037446022033691,0.008209970838248173,0.005371761322021484,0.005990322793917123,5,0.7,1.0,0.1,"{'max_depth': 5, 'max_features': 0.7, 'max_samples': 1.0, 'min_samples_split': 0.1}",0.8231046931407943,0.8700361010830325,0.8514492753623188,0.8333333333333334,0.8478260869565217,0.8451498979752001,0.016073515509556113,146
0.09710898399353027,0.007869245021160931,0.006348180770874024,0.005581936894718128,5,0.8,0.8,0.07,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 0.8, 'min_samples_split': 0.07}",0.8122743682310469,0.8664259927797834,0.8586956521739131,0.8333333333333334,0.8514492753623188,0.8444357243760792,0.01946136304916291,147
0.09664921760559082,0.0037056930545525625,0.0052525997161865234,0.006555878771737895,10,0.9,0.8,0.1,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.1}",0.8267148014440433,0.8628158844765343,0.8659420289855072,0.8152173913043478,0.8514492753623188,0.8444278763145503,0.020086229660152208,148
0.10273818969726563,0.00724914713704107,0.004939651489257813,0.0027281991819494236,10,0.7,0.7,0.1,"{'max_depth': 10, 'max_features': 0.7, 'max_samples': 0.7, 'min_samples_split': 0.1}",0.8303249097472925,0.8628158844765343,0.8623188405797102,0.8369565217391305,0.8297101449275363,0.8444252602940407,0.015030181866190054,149
0.1003446102142334,0.0038167169809123712,0.006531763076782227,0.006355655011580586,10,0.9,0.7,0.07,"{'max_depth': 10, 'max_features': 0.9, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.8194945848375451,0.8628158844765343,0.8442028985507246,0.8333333333333334,0.8586956521739131,0.8437084706744102,0.016024413078777427,150
0.11544680595397949,0.010345603019139298,0.006253337860107422,0.006146384264914291,5,0.8,1.0,0.1,"{'max_depth': 5, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.1}",0.8339350180505415,0.8736462093862816,0.8623188405797102,0.8188405797101449,0.8297101449275363,0.843690158530843,0.020748483758754783,151
0.11420035362243652,0.005242754433541583,0.005254268646240234,0.0003144482745883459,7,1.0,1.0,0.1,"{'max_depth': 7, 'max_features': 1.0, 'max_samples': 1.0, 'min_samples_split': 0.1}",0.8375451263537906,0.8700361010830325,0.8478260869565217,0.8297101449275363,0.8333333333333334,0.8436901585308428,0.014502969502022883,152
0.10403828620910645,0.005650688982510779,0.005496454238891601,0.005557654831226745,5,1.0,0.7,0.07,"{'max_depth': 5, 'max_features': 1.0, 'max_samples': 0.7, 'min_samples_split': 0.07}",0.8194945848375451,0.8592057761732852,0.8586956521739131,0.8369565217391305,0.8405797101449275,0.8429864490137602,0.014858436895100866,153
0.09741044044494629,0.002637106623359707,0.002727174758911133,0.0035450233755977573,5,0.7,0.8,0.1,"{'max_depth': 5, 'max_features': 0.7, 'max_samples': 0.8, 'min_samples_split': 0.1}",0.8375451263537906,0.851985559566787,0.8623188405797102,0.8333333333333334,0.8297101449275363,0.8429786009522315,0.012278240356532785,154
0.09788393974304199,0.002878126254479757,0.007836675643920899,0.0071795476039850275,7,0.8,0.8,0.1,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 0.8, 'min_samples_split': 0.1}",0.8411552346570397,0.8483754512635379,0.8478260869565217,0.8369565217391305,0.8405797101449275,0.8429786009522313,0.004426486047534992,155
0.10119132995605469,0.007367013933998078,0.0073582172393798825,0.004233679816834382,10,0.7,0.9,0.1,"{'max_depth': 10, 'max_features': 0.7, 'max_samples': 0.9, 'min_samples_split': 0.1}",0.8447653429602888,0.8592057761732852,0.855072463768116,0.8260869565217391,0.8297101449275363,0.8429681368701931,0.013222361436808171,156
0.10611672401428222,0.011152262535790587,0.005340766906738281,0.005346575129571344,5,0.9,0.8,0.1,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 0.8, 'min_samples_split': 0.1}",0.8303249097472925,0.8628158844765343,0.8586956521739131,0.8260869565217391,0.8333333333333334,0.8422513472505624,0.015338668567459716,157
0.10527915954589843,0.00745893528218057,0.003151559829711914,0.006303119659423828,7,0.8,1.0,0.1,"{'max_depth': 7, 'max_features': 0.8, 'max_samples': 1.0, 'min_samples_split': 0.1}",0.8411552346570397,0.851985559566787,0.8623188405797102,0.8115942028985508,0.8442028985507246,0.8422513472505624,0.01698428504852443,157
0.09653282165527344,0.008108238710853286,0.009023809432983398,0.005742423815120381,5,0.7,0.7,0.1,"{'max_depth': 5, 'max_features': 0.7, 'max_samples': 0.7, 'min_samples_split': 0.1}",0.8447653429602888,0.851985559566787,0.8405797101449275,0.8405797101449275,0.8333333333333334,0.8422487312300528,0.0061023723760813995,159
0.10231218338012696,0.005853841628408354,0.012320518493652344,0.008931431773826413,5,0.9,1.0,0.07,"{'max_depth': 5, 'max_features': 0.9, 'max_samples': 1.0, 'min_samples_split': 0.07}",0.8339350180505415,0.8736462093862816,0.8514492753623188,0.8152173913043478,0.8369565217391305,0.8422408831685241,0.019484711880067878,160
0.10479459762573243,0.011351422317357208,0.006135988235473633,0.007067328124379264,10,1.0,0.9,0.1,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 0.9, 'min_samples_split': 0.1}",0.8375451263537906,0.8772563176895307,0.855072463768116,0.8115942028985508,0.8297101449275363,0.8422356511275048,0.02240097552788584,161
0.10866227149963378,0.007628127871508238,0.00108184814453125,0.0021636962890624997,10,1.0,1.0,0.1,"{'max_depth': 10, 'max_features': 1.0, 'max_samples': 1.0, 'min_samples_split': 0.1}",0.8447653429602888,0.8808664259927798,0.8478260869565217,0.8043478260869565,0.8333333333333334,0.8422278030659761,0.024676820381362093,162
